size	alpha	fill	x	y	showSelected1	showSelected2
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	20	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	20	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	20	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	20	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	20	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	20	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	20	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	20	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	20	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	20	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	20	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	20	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	20	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	20	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	20	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	21	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	21	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	21	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	21	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	21	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	21	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	21	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	21	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	21	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	21	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	21	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	21	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	21	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	21	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	21	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	21	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	21	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	21	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	21	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	21	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	21	second class
2.5	0.3	#F8766D	-0.929491608575424	1.16895596533851	21	first class
2.5	0.3	#00BFC4	-0.138136937011948	1.92226746787974	21	second class
2.5	0.3	#F8766D	-0.599228549405948	-1.04287045729132	21	first class
2.5	0.3	#F8766D	-0.640186172942636	-1.0285467553487	21	first class
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	21	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	21	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	21	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	21	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	21	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	21	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	21	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	21	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	21	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	21	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	21	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	21	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	21	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	21	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	21	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	22	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	22	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	22	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	22	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	22	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	22	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	22	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	22	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	22	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	22	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	22	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	22	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	22	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	22	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	22	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	22	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	22	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	22	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	22	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	22	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	22	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	22	first class
2.5	0.3	#00BFC4	-0.138136937011948	1.92226746787974	22	second class
2.5	0.3	#F8766D	-0.599228549405948	-1.04287045729132	22	first class
2.5	0.3	#F8766D	-0.640186172942636	-1.0285467553487	22	first class
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	22	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	22	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	22	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	22	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	22	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	22	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	22	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	22	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	22	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	22	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	22	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	22	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	22	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	22	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	22	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	23	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	23	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	23	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	23	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	23	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	23	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	23	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	23	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	23	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	23	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	23	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	23	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	23	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	23	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	23	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	23	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	23	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	23	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	23	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	23	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	23	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	23	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	23	second class
2.5	0.3	#F8766D	-0.599228549405948	-1.04287045729132	23	first class
2.5	0.3	#F8766D	-0.640186172942636	-1.0285467553487	23	first class
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	23	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	23	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	23	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	23	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	23	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	23	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	23	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	23	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	23	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	23	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	23	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	23	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	23	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	23	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	23	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	24	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	24	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	24	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	24	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	24	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	24	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	24	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	24	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	24	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	24	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	24	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	24	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	24	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	24	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	24	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	24	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	24	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	24	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	24	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	24	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	24	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	24	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	24	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	24	first class
2.5	0.3	#F8766D	-0.640186172942636	-1.0285467553487	24	first class
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	24	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	24	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	24	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	24	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	24	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	24	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	24	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	24	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	24	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	24	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	24	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	24	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	24	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	24	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	24	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	25	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	25	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	25	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	25	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	25	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	25	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	25	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	25	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	25	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	25	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	25	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	25	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	25	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	25	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	25	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	25	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	25	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	25	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	25	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	25	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	25	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	25	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	25	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	25	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	25	first class
2.5	0.3	#00BFC4	1.68864025410009	2.0255713696967	25	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	25	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	25	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	25	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	25	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	25	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	25	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	25	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	25	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	25	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	25	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	25	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	25	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	25	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	25	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	26	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	26	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	26	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	26	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	26	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	26	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	26	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	26	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	26	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	26	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	26	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	26	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	26	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	26	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	26	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	26	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	26	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	26	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	26	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	26	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	26	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	26	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	26	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	26	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	26	first class
4	1	#00BFC4	1.68864025410009	2.0255713696967	26	second class
2.5	0.3	#F8766D	-0.539083794010798	-1.40288483529908	26	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	26	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	26	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	26	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	26	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	26	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	26	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	26	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	26	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	26	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	26	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	26	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	26	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	26	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	27	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	27	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	27	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	27	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	27	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	27	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	27	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	27	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	27	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	27	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	27	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	27	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	27	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	27	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	27	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	27	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	27	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	27	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	27	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	27	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	27	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	27	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	27	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	27	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	27	first class
4	1	#00BFC4	1.68864025410009	2.0255713696967	27	second class
4	1	#F8766D	-0.539083794010798	-1.40288483529908	27	first class
2.5	0.3	#00BFC4	1.89512566104502	2.00573852446226	27	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	27	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	27	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	27	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	27	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	27	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	27	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	27	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	27	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	27	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	27	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	27	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	27	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	28	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	28	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	28	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	28	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	28	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	28	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	28	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	28	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	28	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	28	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	28	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	28	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	28	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	28	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	28	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	28	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	28	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	28	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	28	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	28	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	28	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	28	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	28	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	28	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	28	first class
4	1	#00BFC4	1.68864025410009	2.0255713696967	28	second class
4	1	#F8766D	-0.539083794010798	-1.40288483529908	28	first class
4	1	#00BFC4	1.89512566104502	2.00573852446226	28	second class
2.5	0.3	#F8766D	-1.47279140772793	-0.784058431256027	28	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	28	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	28	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	28	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	28	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	28	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	28	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	28	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	28	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	28	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	28	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	28	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	29	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	29	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	29	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	29	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	29	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	29	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	29	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	29	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	29	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	29	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	29	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	29	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	29	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	29	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	29	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	29	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	29	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	29	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	29	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	29	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	29	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	29	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	29	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	29	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	29	first class
4	1	#00BFC4	1.68864025410009	2.0255713696967	29	second class
4	1	#F8766D	-0.539083794010798	-1.40288483529908	29	first class
4	1	#00BFC4	1.89512566104502	2.00573852446226	29	second class
4	1	#F8766D	-1.47279140772793	-0.784058431256027	29	first class
2.5	0.3	#F8766D	-1.68685285189353	-0.220034881663682	29	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	29	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	29	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	29	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	29	first class
2.5	0.3	#F8766D	-1.55584113475408	-1.22577098565927	29	first class
2.5	0.3	#F8766D	-1.56047564655221	-1.69470697892051	29	first class
2.5	0.3	#F8766D	-0.502149521770761	-2.54875280423022	29	first class
2.5	0.3	#00BFC4	2.25381492106993	3.05008468562714	29	second class
2.5	0.3	#F8766D	-2.26506123460653	-1.46665535362322	29	first class
2.5	0.3	#F8766D	-2.96661715662964	-0.415386250363931	29	first class
4	1	#00BFC4	0.782025085341705	0.497676546890698	30	second class
4	1	#F8766D	0.786913136803078	0.51647060442954	30	first class
4	1	#00BFC4	0.374960732150743	-0.0717912264755778	30	second class
4	1	#00BFC4	0.27110877070886	-0.0185753831070887	30	second class
4	1	#00BFC4	0.619528998987617	0.861108637560955	30	second class
4	1	#00BFC4	0.938088289423278	-0.220717712254536	30	second class
4	1	#00BFC4	-0.0260044483072397	0.66679261633058	30	second class
4	1	#00BFC4	1.42646422147681	0.508968833943465	30	second class
4	1	#00BFC4	0.694037336260083	1.18130347974915	30	second class
4	1	#00BFC4	1.15337311783652	1.0530042267305	30	second class
4	1	#00BFC4	1.55391765353759	0.715226992948991	30	second class
4	1	#F8766D	0.224081797439462	-0.746681486005245	30	first class
4	1	#00BFC4	1.82158108163749	0.311991383532642	30	second class
4	1	#00BFC4	-0.0678237059868452	1.37963948275988	30	second class
4	1	#00BFC4	1.87813348753304	0.290799237417607	30	second class
4	1	#F8766D	-0.870712264839054	0.207961998304991	30	first class
4	1	#F8766D	-0.298644098436315	-0.876145756155386	30	first class
4	1	#F8766D	-0.88931728405488	0.368602284014458	30	first class
4	1	#00BFC4	0.704928517007729	-1.30916887564081	30	second class
4	1	#00BFC4	-0.686693310742413	1.30352864140426	30	second class
4	1	#00BFC4	1.83778704449452	1.44820977862943	30	second class
4	1	#F8766D	-0.929491608575424	1.16895596533851	30	first class
4	1	#00BFC4	-0.138136937011948	1.92226746787974	30	second class
4	1	#F8766D	-0.599228549405948	-1.04287045729132	30	first class
4	1	#F8766D	-0.640186172942636	-1.0285467553487	30	first class
4	1	#00BFC4	1.68864025410009	2.0255713696967	30	second class
4	1	#F8766D	-0.539083794010798	-1.40288483529908	30	first class
4	1	#00BFC4	1.89512566104502	2.00573852446226	30	second class
4	1	#F8766D	-1.47279140772793	-0.784058431256027	30	first class
4	1	#F8766D	-1.68685285189353	-0.220034881663682	30	first class
2.5	0.3	#F8766D	-1.23017748948328	-1.2079172780196	30	first class
2.5	0.3	#F8766D	0.715064986883281	-2.12310858320335	30	first class
2.5	0.3	#F8766D	-1.44566197009996	-1.08336906647183	30	first class
2.5	0.3	#F8766D	0.558708314149124	-2.26539635156826	30	first class
